	label	body_text
3539	ham	Ü come lt 25 n pass to me lar
3540	ham	I'm e person who's doing e sms survey...
3541	ham	Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
3542	ham	Thank You meet you monday
3543	ham	SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
3544	spam	Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel
3545	ham	"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
3546	ham	I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like
3547	ham	Dad wanted to talk about the apartment so I got a late start, omw now
3548	ham	I love you both too :-)
3549	ham	Lol u still feeling sick?
3550	ham	Din i tell u jus now 420
3551	ham	am up to my eyes in philosophy
3552	spam	From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
3553	ham	Ok lor. I'm in town now lei.
3554	ham	I had it already..sabarish asked me to go..
3555	ham	No da. . Vijay going to talk in jaya tv
3556	spam	URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
3557	ham	Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
3558	spam	Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
3559	ham	Still chance there. If you search hard you will get it..let have a try :)
3560	spam	Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.
3561	ham	Do you always celebrate NY's with your family ?
3562	ham	We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-
3563	ham	Its ok..come to my home it vl nice to meet and v can chat..
3564	spam	Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
3565	ham	Sent me de webadres for geting salary slip
3566	ham	She's fine. Sends her greetings
3567	spam	Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
3568	ham	But you dint in touch with me.
3569	ham	Yup, leaving right now, be back soon
3570	spam	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
3571	ham	Yeah sure I'll leave in a min
3572	ham	And do you have any one that can teach me how to ship cars.
3573	ham	The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
3574	ham	Yeah confirmed for you staying at  that weekend
3575	ham	They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  
3576	ham	Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.
3577	ham	Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning
3578	ham	Ard 4 lor...
3579	ham	You are right. Meanwhile how's project twins comin up
3580	ham	I sent your maga that money yesterday oh.
3581	spam	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
3582	ham	Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3583	spam	I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
3584	ham	Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
3585	ham	If you were/are free i can give. Otherwise nalla adi entey nattil kittum
3586	ham	I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
3587	ham	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
3588	ham	How much would it cost to hire a hitman
3589	ham	I anything lor...
3590	ham	Sorry, I'll call later
3591	spam	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
3592	ham	Huh but i cant go 2 ur house empty handed right?
3593	ham	Good morning princess! Happy New Year!
3594	spam	Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
3595	ham	Aight, we'll head out in a few
3596	ham	Then wat r u doing now? Busy wif work?
3597	ham	I know you mood off today
3598	ham	Jay told me already, will do
3599	ham	Cps is causing the outages to conserve energy.
3600	ham	I'm not sure, I was just checking out what was happening around the area
3601	ham	Hey morning what you come to ask:-) pa...
3602	ham	Jordan got voted out last nite!
3603	ham	That means you got an A in epi, she.s fine. She.s here now.
3604	ham	I have no idea where you are
3605	ham	Pls come quick cant bare this.
3606	ham	Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
3607	ham	Call me. I m unable to cal. Lets meet bhaskar, and deep
3608	ham	No. I.ll meet you in the library
3609	ham	K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure
3610	ham	Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
3611	ham	Ok c ü then.
3612	ham	I enjoy watching and playing football and basketball. Anything outdoors. And you?
3613	ham	Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb
3614	ham	Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
3615	ham	Hey check it da. I have listed da.
3616	spam	8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
3617	ham	I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
3618	ham	That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
3619	ham	Goin to workout lor... Muz lose e fats... 
3620	ham	Damn, poor zac doesn't stand a chance
3621	ham	No message..no responce..what happend?
3622	ham	I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
3623	ham	Yeah right! I'll bring my tape measure fri!
3624	ham	Still chance there. If you search hard you will get it..let have a try :)
3625	ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow
3626	ham	Should I head straight there or what
3627	spam	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
3628	ham	Thank you princess! You are so sexy...
3629	ham	Oooh I got plenty of those!
3630	ham	Hui xin is in da lib.
3631	ham	Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
3632	ham	It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.
3633	ham	ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
3634	ham	You know what hook up means right?
3635	spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622
3636	ham	Wat's da model num of ur phone?
3637	ham	He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
3638	spam	"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
3639	ham	My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
3640	ham	Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.
3641	ham	* Thought I didn't see you.
3642	spam	wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
3643	ham	Carlos says we can pick up from him later so yeah we're set
3644	ham	Hey babe, my friend had to cancel, still up for a visit ?
3645	ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3646	ham	Hmm ill have to think about it... ok you're forgiven! =D
3647	ham	We are hoping to get away by 7, from Langport. You still up for town tonight?
3648	ham	Want to send me a virtual hug?... I need one
3649	ham	Probably not, still going over some stuff here
3650	ham	It has issues right now. Ill fix for her by tomorrow.
3651	ham	Why i come in between you people
3652	ham	Senthil group company Apnt 5pm.
3653	ham	Oh really?? Did you make it on air? What's your talent?
3654	ham	Studying. But i.ll be free next weekend.
3655	ham	R u here yet? I'm wearing blue shirt n black pants.
3656	ham	Wait.i will come out.. &lt;#&gt;  min:)
3657	ham	I will reach ur home in  &lt;#&gt;  minutes
3658	ham	Well then you have a great weekend!
3659	ham	What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? 
3660	ham	"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
3661	ham	Huh? 6 also cannot? Then only how many mistakes?
3662	ham	Ha... U jus ate honey ar? So sweet...
3663	ham	I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
3664	ham	Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?
3665	ham	Thanks for loving me so. You rock
3666	ham	Yeah imma come over cause jay wants to do some drugs
3667	ham	Ok thanx... Take care then...
3668	ham	Yup. Thk of u oso boring wat.
3669	ham	 came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.
3670	ham	Moji just informed me that you saved our lives. Thanks.
3671	spam	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
3672	ham	Whos this am in class:-)
3673	ham	Hey r ü still online? I've finished the formatting...
3674	ham	Great! So what attracts you to the brothas?
3675	spam	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
3676	ham	Stupid.its not possible
3677	ham	I cant pick the phone right now. Pls send a message
3678	ham	LOL what happens in Vegas stays in vegas
3679	ham	Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!
3680	ham	When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
3681	ham	Dad says hurry the hell up
3682	ham	Wake me up at  &lt;#&gt;  am morning:)
3683	ham	I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?
3684	ham	Great! I shoot big loads so get ready!
3685	ham	I'll meet you in the lobby
3686	ham	You still coming tonight?
3687	ham	What happen dear tell me
3688	ham	Sir, i am waiting for your call, once free please call me.
3689	ham	No i am not having not any movies in my laptop
3690	ham	I was about to do it when i texted. I finished a long time ago and showered and er'ything!
3691	ham	Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
