body_text,body_len,punct%
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",114,6.1
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,131,3.8
Pls accept me for one day. Or am begging you change the number.,51,3.9
Also where's the piece,19,5.3
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",59,16.900000000000002
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,134,13.4
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",101,8.9
How come guoyang go n tell her? Then u told her?,38,5.3
Stupid auto correct on my phone,26,0.0
Pls confirm the time to collect the cheque.,36,2.8000000000000003
Ü go home liao? Ask dad to pick me up at 6...,34,11.799999999999999
"Thank you. And by the way, I just lost.",31,9.700000000000001
Hi! This is Roger from CL. How are you?,31,9.700000000000001
Hey... Why dont we just go watch x men and have lunch... Haha ,49,12.2
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,63,3.2
I wait 4 ü inside da car park...,25,12.0
I'm at home n ready...,18,22.2
Gimme a few was  &lt;#&gt;  minutes ago,31,16.1
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,71,1.4000000000000001
Asking do u knw them or nt? May be ur frnds or classmates?,46,4.3
"I'm in a meeting, call me later at",27,7.3999999999999995
"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",109,13.8
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",123,8.9
I wish u were here. I feel so alone,27,3.6999999999999997
Just got to  &lt;#&gt;,18,27.800000000000004
Hey you can pay. With salary de. Only  &lt;#&gt; .,40,20.0
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",116,11.200000000000001
"Haha, my friend tyler literally just asked if you could get him a dubsack",60,1.7000000000000002
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,126,2.4
Tmrw. Im finishing 9 doors,22,4.5
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",128,11.700000000000001
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",262,10.7
Dear where you. Call me,19,5.3
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,113,3.5000000000000004
There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,73,15.1
India have to take lead:),21,9.5
Aiyah u did ok already lar. E nydc at wheellock?,39,5.1
Wake me up at  &lt;#&gt;  am morning:),30,23.3
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",246,15.4
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",108,8.3
"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",130,6.2
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",119,5.8999999999999995
Is avatar supposed to have subtoitles,32,0.0
Hope you are having a good week. Just checking in,40,2.5
Was the actual exam harder than NBME,30,0.0
Even my brother is not like to speak with me. They treat me like aids patent.,62,3.2
"Yeah, don't go to bed, I'll be back before midnight",42,9.5
AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,94,3.2
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,131,9.9
Eat at old airport road... But now 630 oredi... Got a lot of pple...,55,16.400000000000002
Is fujitsu s series lifebook good?,29,3.4000000000000004
K.then any other special?,22,9.1
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,50,10.0
Dhoni have luck to win some big title.so we will win:),44,6.800000000000001
Nothing. Can...,14,28.599999999999998
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,89,4.5
Tell where you reached,19,0.0
excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,101,9.9
U in town alone?,13,7.7
This message is brought to you by GMW Ltd. and is not connected to the,56,1.7999999999999998
Lil fever:) now fine:),19,21.099999999999998
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),102,5.8999999999999995
Full heat pa:-) i have applyed oil pa.,31,12.9
"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",80,7.5
"Jus chillaxin, what up",19,5.3
Oh ok..,6,33.300000000000004
Sent me de webadres for geting salary slip,35,0.0
You unbelievable faglord,22,0.0
Oh ok i didnt know what you meant. Yep i am baby jontin,43,2.3
"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",131,8.4
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,130,0.8
I wont touch you with out your permission.,35,2.9000000000000004
S:)s.nervous  &lt;#&gt; :),23,43.5
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",119,6.7
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,91,3.3000000000000003
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,130,2.3
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,59,10.2
You are a big chic. Common. Declare,29,6.9
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,88,2.3
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,176,5.1
Thank god they are in bed!,21,4.8
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",132,4.5
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,71,23.9
Sindu got job in birla soft ..,24,8.3
Oh sorry please its over,20,0.0
"That's cool he'll be here all night, lemme know when you're around",55,7.3
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,116,3.4000000000000004
Will you be here for food,20,0.0
Y so late but i need to go n get da laptop...,34,8.799999999999999
Would me smoking you out help us work through this difficult time,54,0.0
Haha... They cant what... At the most tmr forfeit... haha so how?,54,18.5
Merry christmas to u too annie!,26,3.8
Aight well keep me informed,23,0.0
She.s find. I sent you an offline message to know how anjola's now.,55,7.3
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",100,3.0
Did u see what I posted on your Facebook?,33,3.0
I'm job profile seems like bpo..,27,11.1
Thanx...,8,37.5
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,117,4.3
You can jot down things you want to remember later.,42,2.4
"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",67,3.0
Also are you bringing galileo or dobby,32,0.0
Can. Dunno wat to get 4 her...,24,16.7
"Hiya, probably coming home * weekend after next",40,5.0
Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,91,13.200000000000001
S.i think he is waste for rr..,24,12.5
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,80,5.0
"Its ok, if anybody asks abt me, u tel them..:-P",38,15.8
Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,140,5.0
You made my day. Do have a great day too.,32,6.2
I not free today i haf 2 pick my parents up tonite...,42,7.1
K do I need a login or anything,24,0.0
URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,122,0.0
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,189,5.3
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,98,1.0
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,70,5.7
How much would it cost to hire a hitman,31,0.0
If you ask her or she say any please message.,36,2.8000000000000003
WHO ARE YOU SEEING?,16,6.2
U can call now...,14,21.4
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",74,6.800000000000001
if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,52,11.5
"That's cool, I'll come by like  &lt;#&gt; ish",37,21.6
Wife.how she knew the time of murder exactly,37,2.7
"Goodmorning, Today i am late for  &lt;#&gt; min.",40,17.5
I come n pick ü up... Come out immediately aft ur lesson...,48,12.5
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,129,3.1
Take some small dose tablet for fever,31,0.0
So how's the weather over there?,27,7.3999999999999995
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",126,4.8
Lmao but its so fun...,18,16.7
Hey... Very inconvenient for your sis a not huh?,40,10.0
Ok lor.,6,16.7
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,121,5.0
Pls pls find out from aunt nike.,26,3.8
Yup n her fren lor. I'm meeting my fren at 730.,37,8.1
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",136,3.6999999999999997
Oh that was a forwarded message. I thought you send that to me,50,2.0
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",66,6.1
Pick you up bout 7.30ish? What time are  and that going?,45,6.7
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",83,3.5999999999999996
I love to cuddle! I want to hold you in my strong arms right now...,53,7.5
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",63,9.5
Can... I'm free...,16,43.8
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",100,11.0
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",107,20.599999999999998
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,108,3.6999999999999997
Carlos says we can pick up from him later so yeah we're set,47,2.1
"I guess you could be as good an excuse as any, lol.",40,5.0
There is a first time for everything :),32,6.2
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,46,21.7
How is your schedule next week? I am out of town this weekend.,50,4.0
